property_id,check_in_date,room_category,successful_bookings,capacity,occ_rate
16559,2022-06-22,RT4,9,18.0,50.0
16562,2022-06-22,RT4,3,6.0,50.0
16560,2022-06-22,RT4,3,7.0,42.86
19558,2022-06-22,RT4,3,7.0,42.86
19561,2022-06-22,RT4,3,7.0,42.86
19563,2022-06-23,RT3,13,29.0,44.83
18560,2022-06-23,RT1,15,30.0,50.0
19562,2022-06-23,RT1,14,30.0,46.67
19563,2022-06-23,RT1,11,30.0,36.67
17558,2022-06-23,RT1,8,19.0,42.11
16558,2022-06-23,RT1,9,19.0,47.37
17560,2022-06-23,RT1,18,40.0,45.0
19558,2022-06-23,RT1,11,40.0,27.5
19560,2022-06-23,RT1,13,26.0,50.0
17561,2022-06-23,RT1,16,26.0,61.54
16560,2022-06-23,RT1,15,34.0,44.12
16561,2022-06-23,RT1,9,18.0,50.0
16562,2022-06-23,RT1,16,31.0,51.61
16563,2022-06-23,RT1,22,41.0,53.66
17559,2022-06-23,RT1,14,32.0,43.75
17562,2022-06-23,RT1,7,20.0,35.0
17563,2022-06-23,RT1,10,25.0,40.0
18558,2022-06-23,RT1,6,15.0,40.0
18559,2022-06-23,RT1,16,42.0,38.1
18561,2022-06-23,RT1,15,33.0,45.45
18562,2022-06-23,RT1,16,38.0,42.11
18563,2022-06-23,RT1,10,27.0,37.04
19559,2022-06-23,RT1,10,24.0,41.67
19561,2022-06-23,RT1,13,36.0,36.11
17564,2022-06-23,RT1,5,16.0,31.25
19562,2022-06-23,RT2,11,23.0,47.83
18563,2022-06-23,RT2,12,29.0,41.38
17561,2022-06-23,RT2,21,36.0,58.33
17558,2022-06-23,RT2,18,50.0,36.0
16562,2022-06-23,RT2,18,43.0,41.86
16561,2022-06-23,RT2,11,24.0,45.83
16558,2022-06-23,RT2,11,22.0,50.0
19560,2022-06-23,RT2,19,38.0,50.0
16563,2022-06-23,RT2,19,38.0,50.0
16559,2022-06-23,RT2,21,41.0,51.22
19559,2022-06-23,RT2,21,41.0,51.22
19558,2022-06-23,RT2,14,39.0,35.9
17559,2022-06-23,RT2,20,39.0,51.28
16560,2022-06-23,RT2,16,34.0,47.06
18562,2022-06-23,RT2,17,34.0,50.0
18559,2022-06-23,RT2,14,44.0,31.82
17563,2022-06-23,RT2,26,44.0,59.09
17562,2022-06-23,RT2,10,30.0,33.33
18558,2022-06-23,RT2,12,30.0,40.0
17564,2022-06-23,RT2,12,40.0,30.0
18561,2022-06-23,RT2,19,40.0,47.5
18560,2022-06-23,RT2,17,40.0,42.5
17560,2022-06-23,RT2,20,45.0,44.44
19561,2022-06-23,RT2,19,45.0,42.22
19563,2022-06-23,RT2,18,45.0,40.0
16559,2022-06-23,RT1,15,30.0,50.0
19562,2022-06-23,RT3,15,29.0,51.72
19561,2022-06-23,RT3,12,29.0,41.38
18562,2022-06-23,RT3,15,29.0,51.72
17558,2022-06-23,RT3,11,27.0,40.74
17562,2022-06-23,RT3,9,27.0,33.33
19559,2022-06-23,RT3,10,27.0,37.04
16559,2022-06-23,RT3,19,32.0,59.38
16558,2022-06-23,RT3,4,8.0,50.0
16562,2022-06-23,RT3,7,18.0,38.89
19558,2022-06-23,RT3,7,21.0,33.33
17561,2022-06-23,RT3,8,19.0,42.11
18559,2022-06-23,RT3,8,23.0,34.78
17564,2022-06-23,RT3,8,24.0,33.33
18561,2022-06-23,RT3,13,25.0,52.0
18560,2022-06-23,RT3,14,24.0,58.33
16560,2022-06-23,RT3,9,20.0,45.0
17560,2022-06-23,RT3,9,25.0,36.0
17563,2022-06-23,RT3,9,16.0,56.25
16563,2022-06-23,RT3,10,20.0,50.0
17559,2022-06-23,RT3,10,16.0,62.5
18558,2022-06-23,RT3,10,26.0,38.46
18563,2022-06-23,RT3,10,23.0,43.48
19560,2022-06-23,RT3,10,19.0,52.63
16561,2022-06-23,RT3,11,21.0,52.38
17562,2022-06-23,RT4,2,6.0,33.33
19558,2022-06-23,RT4,2,7.0,28.57
19561,2022-06-23,RT4,2,7.0,28.57
16558,2022-06-23,RT4,2,3.0,66.67
16560,2022-06-23,RT4,4,7.0,57.14
16561,2022-06-23,RT4,5,10.0,50.0
17560,2022-06-23,RT4,5,13.0,38.46
18561,2022-06-23,RT4,5,9.0,55.56
17564,2022-06-23,RT4,6,17.0,35.29
19559,2022-06-23,RT4,1,3.0,33.33
18560,2022-06-23,RT4,8,15.0,53.33
19560,2022-06-23,RT4,8,16.0,50.0
18559,2022-06-23,RT4,6,19.0,31.58
17563,2022-06-23,RT4,8,19.0,42.11
19562,2022-06-23,RT4,7,14.0,50.0
17559,2022-06-23,RT4,7,14.0,50.0
18558,2022-06-23,RT4,10,20.0,50.0
18562,2022-06-23,RT4,11,20.0,55.0
18563,2022-06-23,RT4,8,18.0,44.44
16563,2022-06-23,RT4,8,18.0,44.44
16559,2022-06-23,RT4,9,18.0,50.0
16562,2022-06-23,RT4,3,6.0,50.0
17558,2022-06-23,RT4,3,6.0,50.0
19563,2022-06-23,RT4,3,6.0,50.0
17561,2022-06-23,RT4,3,4.0,75.0
16559,2022-06-24,RT1,14,30.0,46.67
18560,2022-06-24,RT1,15,30.0,50.0
19562,2022-06-24,RT1,16,30.0,53.33
19563,2022-06-24,RT1,13,30.0,43.33
17558,2022-06-24,RT1,7,19.0,36.84
16558,2022-06-24,RT1,11,19.0,57.89
17560,2022-06-24,RT1,17,40.0,42.5
19558,2022-06-24,RT1,13,40.0,32.5
19560,2022-06-24,RT1,16,26.0,61.54
17561,2022-06-24,RT1,14,26.0,53.85
16560,2022-06-24,RT1,14,34.0,41.18
16561,2022-06-24,RT1,10,18.0,55.56
16562,2022-06-24,RT1,14,31.0,45.16
16563,2022-06-24,RT1,24,41.0,58.54
17559,2022-06-24,RT1,19,32.0,59.38
17562,2022-06-24,RT1,7,20.0,35.0
17563,2022-06-24,RT1,13,25.0,52.0
18558,2022-06-24,RT1,6,15.0,40.0
18559,2022-06-24,RT1,14,42.0,33.33
18561,2022-06-24,RT1,18,33.0,54.55
18562,2022-06-24,RT1,18,38.0,47.37
18563,2022-06-24,RT1,11,27.0,40.74
19559,2022-06-24,RT1,11,24.0,45.83
19561,2022-06-24,RT1,18,36.0,50.0
17564,2022-06-24,RT1,6,16.0,37.5
19562,2022-06-24,RT2,10,23.0,43.48
18563,2022-06-24,RT2,13,29.0,44.83
17561,2022-06-24,RT2,17,36.0,47.22
17558,2022-06-24,RT2,22,50.0,44.0
16562,2022-06-24,RT2,19,43.0,44.19
16561,2022-06-24,RT2,11,24.0,45.83
16558,2022-06-24,RT2,11,22.0,50.0
19560,2022-06-24,RT2,18,38.0,47.37
16563,2022-06-24,RT2,20,38.0,52.63
16559,2022-06-24,RT2,20,41.0,48.78
19559,2022-06-24,RT2,16,41.0,39.02
19558,2022-06-24,RT2,13,39.0,33.33
17559,2022-06-24,RT2,23,39.0,58.97
16560,2022-06-24,RT2,13,34.0,38.24
18562,2022-06-24,RT2,18,34.0,52.94
18559,2022-06-24,RT2,12,44.0,27.27
17563,2022-06-24,RT2,23,44.0,52.27
17562,2022-06-24,RT2,9,30.0,30.0
18558,2022-06-24,RT2,12,30.0,40.0
17564,2022-06-24,RT2,15,40.0,37.5
18561,2022-06-24,RT2,18,40.0,45.0
18560,2022-06-24,RT2,19,40.0,47.5
17560,2022-06-24,RT2,22,45.0,48.89
19561,2022-06-24,RT2,21,45.0,46.67
19563,2022-06-24,RT2,19,45.0,42.22
19563,2022-06-24,RT3,13,29.0,44.83
19562,2022-06-24,RT3,16,29.0,55.17
19561,2022-06-24,RT3,12,29.0,41.38
18562,2022-06-24,RT3,15,29.0,51.72
17558,2022-06-24,RT3,11,27.0,40.74
17562,2022-06-24,RT3,8,27.0,29.63
19559,2022-06-24,RT3,12,27.0,44.44
16559,2022-06-24,RT3,16,32.0,50.0
16558,2022-06-24,RT3,4,8.0,50.0
17563,2022-06-24,RT3,7,16.0,43.75
17559,2022-06-24,RT3,8,16.0,50.0
18559,2022-06-24,RT3,8,23.0,34.78
19558,2022-06-24,RT3,8,21.0,38.1
19560,2022-06-24,RT3,8,19.0,42.11
16561,2022-06-24,RT3,14,21.0,66.67
16560,2022-06-24,RT3,9,20.0,45.0
17561,2022-06-24,RT3,9,19.0,47.37
18563,2022-06-24,RT3,9,23.0,39.13
17564,2022-06-24,RT3,9,24.0,37.5
16562,2022-06-24,RT3,10,18.0,55.56
17560,2022-06-24,RT3,10,25.0,40.0
18558,2022-06-24,RT3,12,26.0,46.15
18560,2022-06-24,RT3,12,24.0,50.0
18561,2022-06-24,RT3,12,25.0,48.0
16563,2022-06-24,RT3,11,20.0,55.0
16562,2022-06-24,RT4,2,6.0,33.33
17561,2022-06-24,RT4,2,4.0,50.0
17562,2022-06-24,RT4,2,6.0,33.33
19558,2022-06-24,RT4,2,7.0,28.57
19563,2022-06-24,RT4,2,6.0,33.33
19559,2022-06-24,RT4,2,3.0,66.67
16558,2022-06-24,RT4,2,3.0,66.67
18561,2022-06-24,RT4,4,9.0,44.44
16561,2022-06-24,RT4,5,10.0,50.0
17560,2022-06-24,RT4,5,13.0,38.46
17564,2022-06-24,RT4,6,17.0,35.29
18560,2022-06-24,RT4,7,15.0,46.67
19560,2022-06-24,RT4,9,16.0,56.25
18559,2022-06-24,RT4,6,19.0,31.58
17563,2022-06-24,RT4,8,19.0,42.11
19562,2022-06-24,RT4,8,14.0,57.14
17559,2022-06-24,RT4,6,14.0,42.86
18558,2022-06-24,RT4,9,20.0,45.0
18562,2022-06-24,RT4,8,20.0,40.0
18563,2022-06-24,RT4,8,18.0,44.44
16563,2022-06-24,RT4,10,18.0,55.56
16559,2022-06-24,RT4,9,18.0,50.0
17558,2022-06-24,RT4,3,6.0,50.0
16560,2022-06-24,RT4,3,7.0,42.86
19561,2022-06-24,RT4,3,7.0,42.86
16559,2022-06-25,RT1,20,30.0,66.67
18560,2022-06-25,RT1,22,30.0,73.33
19562,2022-06-25,RT1,21,30.0,70.0
19563,2022-06-25,RT1,19,30.0,63.33
17558,2022-06-25,RT1,10,19.0,52.63
16558,2022-06-25,RT1,14,19.0,73.68
17560,2022-06-25,RT1,26,40.0,65.0
19558,2022-06-25,RT1,24,40.0,60.0
19560,2022-06-25,RT1,18,26.0,69.23
17561,2022-06-25,RT1,20,26.0,76.92
16560,2022-06-25,RT1,20,34.0,58.82
16561,2022-06-25,RT1,14,18.0,77.78
16562,2022-06-25,RT1,18,31.0,58.06
16563,2022-06-25,RT1,31,41.0,75.61
17559,2022-06-25,RT1,22,32.0,68.75
17562,2022-06-25,RT1,9,20.0,45.0
17563,2022-06-25,RT1,16,25.0,64.0
18558,2022-06-25,RT1,9,15.0,60.0
18559,2022-06-25,RT1,25,42.0,59.52
18561,2022-06-25,RT1,28,33.0,84.85
18562,2022-06-25,RT1,27,38.0,71.05
18563,2022-06-25,RT1,15,27.0,55.56
19559,2022-06-25,RT1,13,24.0,54.17
19561,2022-06-25,RT1,23,36.0,63.89
17564,2022-06-25,RT1,7,16.0,43.75
19562,2022-06-25,RT2,18,23.0,78.26
18563,2022-06-25,RT2,18,29.0,62.07
17561,2022-06-25,RT2,27,36.0,75.0
17558,2022-06-25,RT2,28,50.0,56.0
16562,2022-06-25,RT2,25,43.0,58.14
16561,2022-06-25,RT2,17,24.0,70.83
16558,2022-06-25,RT2,15,22.0,68.18
19560,2022-06-25,RT2,28,38.0,73.68
16563,2022-06-25,RT2,31,38.0,81.58
16559,2022-06-25,RT2,26,41.0,63.41
19559,2022-06-25,RT2,27,41.0,65.85
19558,2022-06-25,RT2,18,39.0,46.15
17559,2022-06-25,RT2,28,39.0,71.79
16560,2022-06-25,RT2,21,34.0,61.76
18562,2022-06-25,RT2,24,34.0,70.59
18559,2022-06-25,RT2,24,44.0,54.55
17563,2022-06-25,RT2,33,44.0,75.0
17562,2022-06-25,RT2,16,30.0,53.33
18558,2022-06-25,RT2,19,30.0,63.33
17564,2022-06-25,RT2,21,40.0,52.5
18561,2022-06-25,RT2,29,40.0,72.5
18560,2022-06-25,RT2,33,40.0,82.5
17560,2022-06-25,RT2,24,45.0,53.33
19561,2022-06-25,RT2,28,45.0,62.22
19563,2022-06-25,RT2,28,45.0,62.22
19563,2022-06-25,RT3,19,29.0,65.52
19562,2022-06-25,RT3,21,29.0,72.41
19561,2022-06-25,RT3,16,29.0,55.17
18562,2022-06-25,RT3,20,29.0,68.97
17558,2022-06-25,RT3,15,27.0,55.56
17562,2022-06-25,RT3,12,27.0,44.44
19559,2022-06-25,RT3,17,27.0,62.96
16559,2022-06-25,RT3,26,32.0,81.25
16558,2022-06-25,RT3,7,8.0,87.5
17560,2022-06-25,RT3,15,25.0,60.0
18561,2022-06-25,RT3,18,25.0,72.0
16561,2022-06-25,RT3,16,21.0,76.19
16563,2022-06-25,RT3,17,20.0,85.0
17561,2022-06-25,RT3,16,19.0,84.21
18558,2022-06-25,RT3,17,26.0,65.38
18560,2022-06-25,RT3,18,24.0,75.0
18559,2022-06-25,RT3,13,23.0,56.52
18563,2022-06-25,RT3,13,23.0,56.52
17563,2022-06-25,RT3,14,16.0,87.5
19560,2022-06-25,RT3,14,19.0,73.68
17564,2022-06-25,RT3,12,24.0,50.0
16560,2022-06-25,RT3,11,20.0,55.0
16562,2022-06-25,RT3,11,18.0,61.11
17559,2022-06-25,RT3,11,16.0,68.75
19558,2022-06-25,RT3,11,21.0,52.38
19559,2022-06-25,RT4,2,3.0,66.67
16558,2022-06-25,RT4,2,3.0,66.67
16562,2022-06-25,RT4,4,6.0,66.67
17558,2022-06-25,RT4,4,6.0,66.67
17562,2022-06-25,RT4,4,6.0,66.67
16560,2022-06-25,RT4,4,7.0,57.14
19561,2022-06-25,RT4,4,7.0,57.14
16561,2022-06-25,RT4,7,10.0,70.0
17560,2022-06-25,RT4,7,13.0,53.85
18561,2022-06-25,RT4,7,9.0,77.78
17564,2022-06-25,RT4,9,17.0,52.94
18560,2022-06-25,RT4,11,15.0,73.33
19560,2022-06-25,RT4,13,16.0,81.25
18559,2022-06-25,RT4,9,19.0,47.37
17563,2022-06-25,RT4,14,19.0,73.68
19562,2022-06-25,RT4,10,14.0,71.43
17559,2022-06-25,RT4,10,14.0,71.43
18558,2022-06-25,RT4,13,20.0,65.0
18562,2022-06-25,RT4,14,20.0,70.0
18563,2022-06-25,RT4,10,18.0,55.56
16563,2022-06-25,RT4,15,18.0,83.33
16559,2022-06-25,RT4,12,18.0,66.67
19563,2022-06-25,RT4,3,6.0,50.0
19558,2022-06-25,RT4,3,7.0,42.86
17561,2022-06-25,RT4,3,4.0,75.0
19563,2022-06-26,RT3,20,29.0,68.97
18560,2022-06-26,RT1,28,30.0,93.33
19562,2022-06-26,RT1,27,30.0,90.0
19563,2022-06-26,RT1,22,30.0,73.33
17558,2022-06-26,RT1,15,19.0,78.95
16558,2022-06-26,RT1,16,19.0,84.21
17560,2022-06-26,RT1,28,40.0,70.0
19558,2022-06-26,RT1,24,40.0,60.0
19560,2022-06-26,RT1,22,26.0,84.62
17561,2022-06-26,RT1,23,26.0,88.46
16560,2022-06-26,RT1,25,34.0,73.53
16561,2022-06-26,RT1,16,18.0,88.89
16562,2022-06-26,RT1,23,31.0,74.19
16563,2022-06-26,RT1,40,41.0,97.56
17559,2022-06-26,RT1,30,32.0,93.75
17562,2022-06-26,RT1,11,20.0,55.0
17563,2022-06-26,RT1,24,25.0,96.0
18558,2022-06-26,RT1,11,15.0,73.33
18559,2022-06-26,RT1,25,42.0,59.52
18561,2022-06-26,RT1,28,33.0,84.85
18562,2022-06-26,RT1,33,38.0,86.84
18563,2022-06-26,RT1,19,27.0,70.37
19559,2022-06-26,RT1,17,24.0,70.83
19561,2022-06-26,RT1,28,36.0,77.78
17564,2022-06-26,RT1,9,16.0,56.25
19562,2022-06-26,RT2,20,23.0,86.96
18563,2022-06-26,RT2,21,29.0,72.41
17561,2022-06-26,RT2,31,36.0,86.11
17558,2022-06-26,RT2,34,50.0,68.0
16562,2022-06-26,RT2,31,43.0,72.09
16561,2022-06-26,RT2,20,24.0,83.33
16558,2022-06-26,RT2,21,22.0,95.45
19560,2022-06-26,RT2,32,38.0,84.21
16563,2022-06-26,RT2,34,38.0,89.47
16559,2022-06-26,RT2,38,41.0,92.68
19559,2022-06-26,RT2,31,41.0,75.61
19558,2022-06-26,RT2,26,39.0,66.67
17559,2022-06-26,RT2,36,39.0,92.31
16560,2022-06-26,RT2,26,34.0,76.47
18562,2022-06-26,RT2,31,34.0,91.18
18559,2022-06-26,RT2,29,44.0,65.91
17563,2022-06-26,RT2,40,44.0,90.91
17562,2022-06-26,RT2,17,30.0,56.67
18558,2022-06-26,RT2,23,30.0,76.67
17564,2022-06-26,RT2,27,40.0,67.5
18561,2022-06-26,RT2,37,40.0,92.5
18560,2022-06-26,RT2,36,40.0,90.0
17560,2022-06-26,RT2,31,45.0,68.89
19561,2022-06-26,RT2,34,45.0,75.56
19563,2022-06-26,RT2,33,45.0,73.33
16559,2022-06-26,RT1,29,30.0,96.67
19562,2022-06-26,RT3,26,29.0,89.66
19561,2022-06-26,RT3,20,29.0,68.97
18562,2022-06-26,RT3,26,29.0,89.66
17558,2022-06-26,RT3,19,27.0,70.37
17562,2022-06-26,RT3,17,27.0,62.96
19559,2022-06-26,RT3,21,27.0,77.78
16559,2022-06-26,RT3,28,32.0,87.5
17560,2022-06-26,RT3,19,25.0,76.0
18561,2022-06-26,RT3,22,25.0,88.0
16561,2022-06-26,RT3,18,21.0,85.71
16563,2022-06-26,RT3,18,20.0,90.0
17561,2022-06-26,RT3,17,19.0,89.47
18558,2022-06-26,RT3,19,26.0,73.08
18560,2022-06-26,RT3,23,24.0,95.83
18563,2022-06-26,RT3,18,23.0,78.26
19560,2022-06-26,RT3,17,19.0,89.47
17564,2022-06-26,RT3,16,24.0,66.67
17559,2022-06-26,RT3,15,16.0,93.75
17563,2022-06-26,RT3,15,16.0,93.75
16558,2022-06-26,RT3,8,8.0,100.0
16562,2022-06-26,RT3,13,18.0,72.22
16560,2022-06-26,RT3,14,20.0,70.0
18559,2022-06-26,RT3,14,23.0,60.87
19558,2022-06-26,RT3,12,21.0,57.14
19559,2022-06-26,RT4,2,3.0,66.67
17558,2022-06-26,RT4,4,6.0,66.67
17562,2022-06-26,RT4,4,6.0,66.67
19558,2022-06-26,RT4,4,7.0,57.14
17561,2022-06-26,RT4,4,4.0,100.0
16560,2022-06-26,RT4,5,7.0,71.43
16562,2022-06-26,RT4,5,6.0,83.33
19561,2022-06-26,RT4,5,7.0,71.43
19563,2022-06-26,RT4,5,6.0,83.33
16561,2022-06-26,RT4,9,10.0,90.0
17560,2022-06-26,RT4,9,13.0,69.23
18561,2022-06-26,RT4,8,9.0,88.89
17564,2022-06-26,RT4,11,17.0,64.71
18560,2022-06-26,RT4,13,15.0,86.67
19560,2022-06-26,RT4,14,16.0,87.5
18559,2022-06-26,RT4,12,19.0,63.16
17563,2022-06-26,RT4,19,19.0,100.0
19562,2022-06-26,RT4,13,14.0,92.86
17559,2022-06-26,RT4,12,14.0,85.71
18558,2022-06-26,RT4,14,20.0,70.0
18562,2022-06-26,RT4,19,20.0,95.0
18563,2022-06-26,RT4,14,18.0,77.78
16563,2022-06-26,RT4,16,18.0,88.89
16559,2022-06-26,RT4,16,18.0,88.89
16558,2022-06-26,RT4,3,3.0,100.0
16559,2022-06-27,RT1,19,30.0,63.33
18560,2022-06-27,RT1,18,30.0,60.0
19562,2022-06-27,RT1,18,30.0,60.0
19563,2022-06-27,RT1,17,30.0,56.67
17558,2022-06-27,RT1,10,19.0,52.63
16558,2022-06-27,RT1,12,19.0,63.16
17560,2022-06-27,RT1,21,40.0,52.5
19558,2022-06-27,RT1,18,40.0,45.0
19560,2022-06-27,RT1,15,26.0,57.69
17561,2022-06-27,RT1,17,26.0,65.38
16560,2022-06-27,RT1,19,34.0,55.88
16561,2022-06-27,RT1,10,18.0,55.56
16562,2022-06-27,RT1,14,31.0,45.16
16563,2022-06-27,RT1,27,41.0,65.85
17559,2022-06-27,RT1,17,32.0,53.12
17562,2022-06-27,RT1,9,20.0,45.0
17563,2022-06-27,RT1,17,25.0,68.0
18558,2022-06-27,RT1,8,15.0,53.33
18559,2022-06-27,RT1,19,42.0,45.24
18561,2022-06-27,RT1,22,33.0,66.67
18562,2022-06-27,RT1,24,38.0,63.16
18563,2022-06-27,RT1,15,27.0,55.56
19559,2022-06-27,RT1,12,24.0,50.0
19561,2022-06-27,RT1,16,36.0,44.44
17564,2022-06-27,RT1,6,16.0,37.5
19562,2022-06-27,RT2,15,23.0,65.22
18563,2022-06-27,RT2,14,29.0,48.28
17561,2022-06-27,RT2,23,36.0,63.89
17558,2022-06-27,RT2,24,50.0,48.0
16562,2022-06-27,RT2,23,43.0,53.49
16561,2022-06-27,RT2,16,24.0,66.67
16558,2022-06-27,RT2,13,22.0,59.09
19560,2022-06-27,RT2,22,38.0,57.89
16563,2022-06-27,RT2,28,38.0,73.68
16559,2022-06-27,RT2,24,41.0,58.54
19559,2022-06-27,RT2,22,41.0,53.66
19558,2022-06-27,RT2,17,39.0,43.59
17559,2022-06-27,RT2,24,39.0,61.54
16560,2022-06-27,RT2,15,34.0,44.12
18562,2022-06-27,RT2,25,34.0,73.53
18559,2022-06-27,RT2,17,44.0,38.64
17563,2022-06-27,RT2,28,44.0,63.64
17562,2022-06-27,RT2,12,30.0,40.0
18558,2022-06-27,RT2,15,30.0,50.0
17564,2022-06-27,RT2,15,40.0,37.5
18561,2022-06-27,RT2,23,40.0,57.5
18560,2022-06-27,RT2,25,40.0,62.5
17560,2022-06-27,RT2,23,45.0,51.11
19561,2022-06-27,RT2,23,45.0,51.11
19563,2022-06-27,RT2,22,45.0,48.89
19563,2022-06-27,RT3,13,29.0,44.83
19562,2022-06-27,RT3,15,29.0,51.72
19561,2022-06-27,RT3,14,29.0,48.28
18562,2022-06-27,RT3,18,29.0,62.07
17558,2022-06-27,RT3,12,27.0,44.44
17562,2022-06-27,RT3,12,27.0,44.44
19559,2022-06-27,RT3,13,27.0,48.15
16559,2022-06-27,RT3,21,32.0,65.62
16558,2022-06-27,RT3,5,8.0,62.5
18561,2022-06-27,RT3,17,25.0,68.0
18559,2022-06-27,RT3,8,23.0,34.78
19558,2022-06-27,RT3,8,21.0,38.1
16561,2022-06-27,RT3,13,21.0,61.9
17561,2022-06-27,RT3,13,19.0,68.42
18558,2022-06-27,RT3,13,26.0,50.0
18560,2022-06-27,RT3,14,24.0,58.33
17564,2022-06-27,RT3,9,24.0,37.5
16560,2022-06-27,RT3,10,20.0,50.0
16562,2022-06-27,RT3,10,18.0,55.56
16563,2022-06-27,RT3,12,20.0,60.0
17560,2022-06-27,RT3,12,25.0,48.0
17563,2022-06-27,RT3,12,16.0,75.0
18563,2022-06-27,RT3,12,23.0,52.17
19560,2022-06-27,RT3,12,19.0,63.16
17559,2022-06-27,RT3,11,16.0,68.75
19559,2022-06-27,RT4,2,3.0,66.67
16558,2022-06-27,RT4,2,3.0,66.67
16562,2022-06-27,RT4,4,6.0,66.67
19563,2022-06-27,RT4,4,6.0,66.67
16560,2022-06-27,RT4,4,7.0,57.14
19561,2022-06-27,RT4,4,7.0,57.14
18561,2022-06-27,RT4,5,9.0,55.56
16561,2022-06-27,RT4,6,10.0,60.0
17560,2022-06-27,RT4,6,13.0,46.15
17564,2022-06-27,RT4,7,17.0,41.18
18560,2022-06-27,RT4,10,15.0,66.67
19560,2022-06-27,RT4,11,16.0,68.75
18559,2022-06-27,RT4,9,19.0,47.37
17563,2022-06-27,RT4,12,19.0,63.16
19562,2022-06-27,RT4,8,14.0,57.14
17559,2022-06-27,RT4,9,14.0,64.29
18558,2022-06-27,RT4,9,20.0,45.0
18562,2022-06-27,RT4,12,20.0,60.0
18563,2022-06-27,RT4,9,18.0,50.0
16563,2022-06-27,RT4,10,18.0,55.56
16559,2022-06-27,RT4,11,18.0,61.11
17558,2022-06-27,RT4,3,6.0,50.0
17562,2022-06-27,RT4,3,6.0,50.0
19558,2022-06-27,RT4,3,7.0,42.86
17561,2022-06-27,RT4,3,4.0,75.0
16559,2022-06-28,RT1,21,30.0,70.0
18560,2022-06-28,RT1,19,30.0,63.33
19562,2022-06-28,RT1,19,30.0,63.33
19563,2022-06-28,RT1,15,30.0,50.0
17558,2022-06-28,RT1,10,19.0,52.63
16558,2022-06-28,RT1,11,19.0,57.89
17560,2022-06-28,RT1,20,40.0,50.0
19558,2022-06-28,RT1,17,40.0,42.5
19560,2022-06-28,RT1,17,26.0,65.38
17561,2022-06-28,RT1,17,26.0,65.38
16560,2022-06-28,RT1,17,34.0,50.0
16561,2022-06-28,RT1,12,18.0,66.67
16562,2022-06-28,RT1,15,31.0,48.39
16563,2022-06-28,RT1,26,41.0,63.41
17559,2022-06-28,RT1,18,32.0,56.25
17562,2022-06-28,RT1,8,20.0,40.0
17563,2022-06-28,RT1,17,25.0,68.0
18558,2022-06-28,RT1,7,15.0,46.67
18559,2022-06-28,RT1,17,42.0,40.48
18561,2022-06-28,RT1,18,33.0,54.55
18562,2022-06-28,RT1,27,38.0,71.05
18563,2022-06-28,RT1,13,27.0,48.15
19559,2022-06-28,RT1,12,24.0,50.0
19561,2022-06-28,RT1,16,36.0,44.44
17564,2022-06-28,RT1,6,16.0,37.5
19562,2022-06-28,RT2,14,23.0,60.87
18563,2022-06-28,RT2,14,29.0,48.28
17561,2022-06-28,RT2,24,36.0,66.67
17558,2022-06-28,RT2,26,50.0,52.0
16562,2022-06-28,RT2,23,43.0,53.49
16561,2022-06-28,RT2,15,24.0,62.5
16558,2022-06-28,RT2,15,22.0,68.18
19560,2022-06-28,RT2,22,38.0,57.89
16563,2022-06-28,RT2,23,38.0,60.53
16559,2022-06-28,RT2,26,41.0,63.41
19559,2022-06-28,RT2,23,41.0,56.1
19558,2022-06-28,RT2,15,39.0,38.46
17559,2022-06-28,RT2,23,39.0,58.97
16560,2022-06-28,RT2,15,34.0,44.12
18562,2022-06-28,RT2,21,34.0,61.76
18559,2022-06-28,RT2,21,44.0,47.73
17563,2022-06-28,RT2,27,44.0,61.36
17562,2022-06-28,RT2,12,30.0,40.0
18558,2022-06-28,RT2,14,30.0,46.67
17564,2022-06-28,RT2,16,40.0,40.0
18561,2022-06-28,RT2,28,40.0,70.0
18560,2022-06-28,RT2,23,40.0,57.5
17560,2022-06-28,RT2,22,45.0,48.89
19561,2022-06-28,RT2,20,45.0,44.44
19563,2022-06-28,RT2,26,45.0,57.78
19563,2022-06-28,RT3,15,29.0,51.72
19562,2022-06-28,RT3,18,29.0,62.07
19561,2022-06-28,RT3,13,29.0,44.83
18562,2022-06-28,RT3,19,29.0,65.52
17558,2022-06-28,RT3,14,27.0,51.85
17562,2022-06-28,RT3,12,27.0,44.44
19559,2022-06-28,RT3,15,27.0,55.56
16559,2022-06-28,RT3,21,32.0,65.62
16558,2022-06-28,RT3,5,8.0,62.5
18561,2022-06-28,RT3,15,25.0,60.0
18560,2022-06-28,RT3,17,24.0,70.83
16561,2022-06-28,RT3,13,21.0,61.9
17560,2022-06-28,RT3,13,25.0,52.0
18558,2022-06-28,RT3,13,26.0,50.0
19560,2022-06-28,RT3,14,19.0,73.68
18559,2022-06-28,RT3,9,23.0,39.13
19558,2022-06-28,RT3,9,21.0,42.86
16562,2022-06-28,RT3,10,18.0,55.56
17564,2022-06-28,RT3,10,24.0,41.67
17561,2022-06-28,RT3,12,19.0,63.16
16560,2022-06-28,RT3,11,20.0,55.0
16563,2022-06-28,RT3,11,20.0,55.0
17559,2022-06-28,RT3,11,16.0,68.75
17563,2022-06-28,RT3,11,16.0,68.75
18563,2022-06-28,RT3,11,23.0,47.83
19559,2022-06-28,RT4,2,3.0,66.67
16558,2022-06-28,RT4,2,3.0,66.67
